948;Вырица;Посёлок городского типа;Ленинградская область;Северо-Западный;12 384;12 493;12 535;Прирост
949;Волосово;Город;Ленинградская область;Северо-Западный;12 179;12 212;12 187;Прирост
950;Ульяновка;Посёлок городского типа;Ленинградская область;Северо-Западный;12 600;12 670;12 650;Прирост
951;Новое Девяткино;Деревня;Ленинградская область;Северо-Западный;13 120;15 095;16 248;Прирост
952;Посёлок имени Морозова;Посёлок городского типа;Ленинградская область;Северо-Западный;10 835;10 712;10 656;Прирост
953;Мга;Посёлок;Ленинградская область;Северо-Западный;10 324;10 285;10 200;Прирост
954;Ивангород;Город;Ленинградская область;Северо-Западный;10 688;10 736;10 502;Прирост
955;Грязи;Город;Липецкая область;Центральный;46 166;46 289;46 503;Прирост
956;Лебедянь;Город;Липецкая область;Центральный;20 241;20 117;19 866;Прирост
957;Данков;Город;Липецкая область;Центральный;19 920;19 600;19 343;Прирост
958;Усмань;Город;Липецкая область;Центральный;19 432;19 739;19 805;Прирост
959;Чаплыгин;Город;Липецкая область;Центральный;12 124;12 083;11 940;Прирост
960;Волоколамск;Город;Московская область;Центральный;21 692;21 212;20 976;Прирост
961;Белоозёрский;Посёлок городского типа;Московская область;Центральный;18 068;18 162;18 235;Прирост
962;Яхрома;Город;Московская область;Центральный;13 554;13 768;14 004;Прирост
963;Некрасовский;Посёлок городского типа;Московская область;Центральный;10 475;10 562;10 684;Прирост
964;Зарайск;Город;Московская область;Центральный;24 142;23 951;23 653;Прирост
965;Истра;Город;Московская область;Центральный;35 139;34 995;34 764;Прирост
966;Дедовск;Город;Московская область;Центральный;29 534;29 480;29 436;Прирост
967;Глебовский;Посёлок;Московская область;Центральный;Н/Д;Н/Д;Н/Д;Прирост
968;Высоковск;Город;Московская область;Центральный;10 659;10 676;10 690;Прирост
969;Нахабино;Посёлок городского типа;Московская область;Центральный;39 050;39 913;40 849;Прирост
970;Развилка;Посёлок;Московская область;Центральный;Н/Д;Н/Д;Н/Д;Прирост
971;Луховицы;Город;Московская область;Центральный;29 737;29 893;30 055;Прирост
972;Томилино;Посёлок городского типа;Московская область;Центральный;31 130;31 159;31 364;Прирост
973;Малаховка;Посёлок городского типа;Московская область;Центральный;25 319;25 606;25 645;Прирост
974;Красково;Посёлок городского типа;Московская область;Центральный;22 883;23 386;23 770;Прирост
975;Октябрьский;Посёлок городского типа;Московская область;Центральный;16 386;17 222;17 766;Прирост
976;Можайск;Город;Московская область;Центральный;30 595;30 513;30 413;Прирост
977;Апрелевка;Город;Московская область;Центральный;22 917;24 004;25 205;Прирост
978;Калининец;Посёлок городского типа;Московская область;Центральный;20 914;20 882;21 173;Прирост
979;Селятино;Посёлок городского типа;Московская область;Центральный;12 869;12 823;12 744;Прирост
980;Старая Купавна;Город;Московская область;Центральный;22 027;21 937;21 856;Прирост
981;Электроугли;Город;Московская область;Центральный;20 674;20 652;20 612;Прирост
982;Обухово;Посёлок;Московская область;Центральный;9 954;10 119;10 141;Прирост
983;Большие Вязёмы;Посёлок городского типа;Московская область;Центральный;12 584;12 487;12 588;Прирост
984;Голицыно;Город;Московская область;Центральный;17 361;17 301;17 535;Прирост
985;Кубинка;Город;Московская область;Центральный;21 558;21 017;20 676;Прирост
986;Новый городок;Посёлок;Московская область;Центральный;Н/Д;Н/Д;Н/Д;Прирост
987;Ликино-Дулёво;Город;Московская область;Центральный;30 683;30 345;30 069;Прирост
988;Куровское;Город;Московская область;Центральный;21 436;21 246;21 223;Прирост
989;Дрезна;Город;Московская область;Центральный;11 767;11 831;11 750;Прирост
990;Давыдово;Деревня;Московская область;Центральный;Н/Д;Н/Д;Н/Д;Прирост
991;Софрино;Посёлок городского типа;Московская область;Центральный;15 265;15 326;15 052;Прирост
992;Правдинский;Посёлок городского типа;Московская область;Центральный;10 406;10 496;10 353;Прирост
993;Быково;Посёлок городского типа;Московская область;Центральный;10 771;10 834;10 927;Прирост
994;Ильинский;Посёлок городского типа;Московская область;Центральный;Н/Д;Н/Д;11 069;Прирост
995;Удельная;Посёлок городского типа;Московская область;Центральный;Н/Д;Н/Д;15 310;Прирост
996;Тучково;Посёлок городского типа;Московская область;Центральный;17 919;18 144;18 205;Прирост
997;Руза;Город;Московская область;Центральный;13 554;13 419;13 393;Прирост
998;Хотьково;Город;Московская область;Центральный;21 697;21 687;21 538;Прирост
999;Пересвет;Город;Московская область;Центральный;14 013;13 950;13 872;Прирост
1000;Краснозаводск;Город;Московская область;Центральный;13 639;13 515;13 397;Прирост
1001;Андреевка;Посёлок городского типа;Московская область;Центральный;10 658;10 858;11 057;Прирост
1002;Михнево;Посёлок городского типа;Московская область;Центральный;11 486;11 583;11 596;Прирост
1003;Талдом;Город;Московская область;Центральный;13 325;13 258;13 099;Прирост
1004;Запрудня;Посёлок городского типа;Московская область;Центральный;12 671;12 651;12 656;Прирост
1005;Шатура;Город;Московская область;Центральный;33 190;33 308;33 412;Прирост
1006;Монино;Посёлок городского типа;Московская область;Центральный;21 184;21 023;21 003;Прирост
1007;Фряново;Посёлок;Московская область;Центральный;11 171;11 182;11 254;Прирост
1008;Бронницы;Город;Московская область;Центральный;21 814;21 925;22 467;Прирост
1009;Звенигород;Город;Московская область;Центральный;18 183;19 384;20 802;Прирост
1010;Кашира;Город;Московская область;Центральный;40 213;39 929;49 638;Прирост
1011;Котельники;Город;Московская область;Центральный;39 443;41 308;43 128;Прирост
1012;Красноармейск;Город;Московская область;Центральный;26 641;26 594;26 660;Прирост
1013;Лосино-Петровский;Город;Московская область;Центральный;24 290;24 726;25 266;Прирост
1014;Озёры;Город;Московская область;Центральный;25 721;25 891;25 651;Прирост
1015;Протвино;Город;Московская область;Центральный;37 381;37 261;36 910;Прирост
1016;Пущино;Город;Московская область;Центральный;21 186;21 226;21 281;Прирост
1017;Рошаль;Город;Московская область;Центральный;21 186;21 167;20 793;Прирост
1018;Черноголовка;Город;Московская область;Центральный;21 787;21 925;21 786;Прирост
1019;Шаховская;Посёлок городского типа;Московская область;Центральный;10 676;10 704;10 638;Прирост
1020;Электрогорск;Город;Московская область;Центральный;22 889;23 028;23 085;Прирост
1021;Краснознаменск;Город;Московская область;Центральный;38 445;39 273;40 433;Прирост
1022;Власиха;Посёлок городского типа;Московская область;Центральный;25 858;25 699;25 441;Прирост
1023;Североморск;Город;Мурманская область;Северо-Западный;48 977;49 719;51 004;Прирост
1024;Мончегорск;Город;Мурманская область;Северо-Западный;43 470;43 213;42 893;Прирост
1025;Кандалакша;Город;Мурманская область;Северо-Западный;33 542;32 945;32 592;Прирост
1026;Кировск;Город;Мурманская область;Северо-Западный;27 686;27 250;26 971;Прирост
1027;Оленегорск;Город;Мурманская область;Северо-Западный;21 301;21 003;21 097;Прирост
1028;Ковдор;Город;Мурманская область;Северо-Западный;17 630;17 389;17 110;Прирост
1029;Полярный;Город;Мурманская область;Северо-Западный;17 053;17 070;17 296;Прирост
1030;Заполярный;Город;Мурманская область;Северо-Западный;15 424;15 288;15 211;Прирост
1031;Полярные Зори;Город;Мурманская область;Северо-Западный;14 936;14 853;14 794;Прирост
1032;Мурмаши;Посёлок городского типа;Мурманская область;Северо-Западный;13 804;13 789;13 817;Прирост
1033;Снежногорск;Город;Мурманская область;Северо-Западный;12 514;12 627;12 650;Прирост
1034;Никель;Посёлок городского типа;Мурманская область;Северо-Западный;12 112;11 823;11 601;Прирост
1035;Гаджиево;Город;Мурманская область;Северо-Западный;11 793;12 251;12 532;Прирост
1036;Балахна;Город;Нижегородская область;Приволжский;50 107;49 867;49 626;Прирост
1037;Заволжье;Город;Нижегородская область;Приволжский;39 344;39 236;38 906;Прирост
1038;Богородск;Город;Нижегородская область;Приволжский;35 018;34 676;34 597;Прирост
1039;Кулебаки;Город;Нижегородская область;Приволжский;34 068;33 684;Н/Д;Прирост
1040;Городец;Город;Нижегородская область;Приволжский;30 524;30 563;30 530;Прирост
1041;Семёнов;Город;Нижегородская область;Приволжский;24 503;24 451;Н/Д;Прирост
1042;Лысково;Город;Нижегородская область;Приволжский;21 414;21 408;21 308;Прирост
1043;Сергач;Город;Нижегородская область;Приволжский;20 715;20 524;20 370;Прирост
1044;Шахунья;Город;Нижегородская область;Приволжский;20 683;20 499;20 370;Прирост
1045;Навашино;Город;Нижегородская область;Приволжский;15 521;15 406;15 281;Прирост
1046;Лукоянов;Город;Нижегородская область;Приволжский;14 264;14 218;14 243;Прирост
1047;Первомайск;Город;Нижегородская область;Приволжский;14 245;14 013;13 828;Прирост
1048;Урень;Город;Нижегородская область;Приволжский;12 066;12 137;12 257;Прирост
1049;Чкаловск;Город;Нижегородская область;Приволжский;11 882;11 723;11 601;Прирост
1050;Ворсма;Город;Нижегородская область;Приволжский;10 989;10 793;10 630;Прирост
1051;Володарск;Город;Нижегородская область;Приволжский;10 074;10 102;10 084;Прирост
1052;Старая Русса;Город;Новгородская область;Северо-Западный;29 979;29 728;29 489;Прирост
1053;Пестово;Город;Новгородская область;Северо-Западный;15 824;15 679;15 593;Прирост
1054;Валдай;Город;Новгородская область;Северо-Западный;14 758;14 614;14 589;Прирост
1055;Чудово;Город;Новгородская область;Северо-Западный;15 047;15 008;14 973;Прирост
1056;Малая Вишера;Город;Новгородская область;Северо-Западный;11 789;11 601;11 297;Прирост
1057;Окуловка;Город;Новгородская область;Северо-Западный;11 330;11 052;11 735;Прирост
1058;Куйбышев;Город;Новосибирская область;Сибирский;44 511;44 627;44 616;Прирост
1059;Барабинск;Город;Новосибирская область;Сибирский;29 714;29 530;29 307;Прирост
1060;Обь;Город;Новосибирская область;Сибирский;27 430;28 387;28 913;Прирост
1061;Карасук;Город;Новосибирская область;Сибирский;28 074;27 650;27 332;Прирост
1062;Татарск;Город;Новосибирская область;Сибирский;24 165;24 208;24 073;Прирост
1063;Краснообск;Посёлок городского типа;Новосибирская область;Сибирский;20 686;21 784;22 913;Прирост
1064;Тогучин;Город;Новосибирская область;Сибирский;21 663;21 530;Н/Д;Прирост
1065;Черепаново;Город;Новосибирская область;Сибирский;19 521;19 522;Н/Д;Прирост
1066;Линёво;Посёлок городского типа;Новосибирская область;Сибирский;19 330;19 024;18 728;Прирост
1067;Коченёво;Посёлок городского типа;Новосибирская область;Сибирский;16 588;16 498;16 580;Прирост
1068;Болотное;Город;Новосибирская область;Сибирский;16 105;15 931;15 739;Прирост
1069;Сузун;Посёлок городского типа;Новосибирская область;Сибирский;15 446;15 563;15 550;Прирост
1070;Кольцово;Посёлок городского типа;Новосибирская область;Сибирский;14 588;14 839;15 531;Прирост
1071;Купино;Город;Новосибирская область;Сибирский;14 182;14 010;13 897;Прирост
1072;Маслянино;Посёлок городского типа;Новосибирская область;Сибирский;Н/Д;Н/Д;12 799;Прирост
1073;Колывань;Посёлок;Новосибирская область;Сибирский;12 305;12 460;12 513;Прирост
1074;Чулым;Город;Новосибирская область;Сибирский;11 285;11 330;11 312;Прирост
1075;Криводановка;Село;Новосибирская область;Сибирский;Н/Д;Н/Д;Н/Д;Прирост
1076;Тара;Город;Омская область;Сибирский;27 839;27 922;28 000;Прирост
1077;Исилькуль;Город;Омская область;Сибирский;24 086;23 865;23 600;Прирост
1078;Калачинск;Город;Омская область;Сибирский;22 542;22 656;22 700;Прирост
1079;Таврическое;Посёлок городского типа;Омская область;Сибирский;12 881;12 787;12 700;Прирост
1080;Называевск;Город;Омская область;Сибирский;11 471;11 382;11 300;Прирост
1081;Черлак;Посёлок;Омская область;Сибирский;10 747;10 636;10 500;Прирост
1082;Тюкалинск;Город;Омская область;Сибирский;10 695;10 546;10 500;Прирост
1083;Муромцево;Посёлок городского типа;Омская область;Сибирский;10 534;10 456;10 400;Прирост
1084;Большеречье;Посёлок городского типа;Омская область;Сибирский;10 427;10 389;10 400;Прирост
1085;Любинский;Посёлок;Омская область;Сибирский;10 300;10 385;Н/Д;Прирост
1086;Бугуруслан;Город;Оренбургская область;Приволжский;49 971;49 870;49 845;Прирост
1087;Гай;Город;Оренбургская область;Приволжский;36 523;36 092;35 648;Прирост
1088;Сорочинск;Город;Оренбургская область;Приволжский;28 549;28 367;28 136;Прирост
1089;Соль-Илецк;Город;Оренбургская область;Приволжский;27 338;27 279;27 306;Прирост
1090;Медногорск;Город;Оренбургская область;Приволжский;26 500;26 174;25 932;Прирост
1091;Кувандык;Город;Оренбургская область;Приволжский;24 990;24 715;24 408;Прирост
1092;Абдулино;Город;Оренбургская область;Приволжский;19 468;19 353;19 320;Прирост
1093;Саракташ;Посёлок;Оренбургская область;Приволжский;17 635;17 660;17 702;Прирост
1094;Ясный;Город;Оренбургская область;Приволжский;15 598;15 674;15 743;Прирост
1095;Акбулак;Посёлок;Оренбургская область;Приволжский;14 869;14 998;15 061;Прирост
1096;Тоцкое Второе;Село;Оренбургская область;Приволжский;13 182;13 080;13 418;Прирост
1097;Новоорск;Посёлок;Оренбургская область;Приволжский;12 489;12 489;12 481;Прирост
1098;Илек;Село;Оренбургская область;Приволжский;9 996;10 045;10 070;Прирост
1099;Новосергиевка;Посёлок;Оренбургская область;Приволжский;14 570;14 589;14 572;Прирост
1100;Ливны;Город;Орловская область;Центральный;48 996;48 327;Н/Д;Прирост
1101;Мценск;Город;Орловская область;Центральный;39 783;39 181;Н/Д;Прирост
1102;Знаменка;Посёлок городского типа;Орловская область;Центральный;11 850;11 849;Н/Д;Прирост
1103;Болхов;Город;Орловская область;Центральный;11 392;11 201;Н/Д;Прирост
1104;Нарышкино;Посёлок городского типа;Орловская область;Центральный;9 965;9 987;Н/Д;Прирост
1105;Каменка;Город;Пензенская область;Приволжский;37 847;37 530;37 002;Прирост
1106;Сердобск;Город;Пензенская область;Приволжский;33 992;33 553;32 986;Прирост
1107;Никольск;Город;Пензенская область;Приволжский;22 103;21 748;21 318;Прирост
1108;Нижний Ломов;Город;Пензенская область;Приволжский;21 848;21 626;21 329;Прирост
1109;Мокшан;Посёлок;Пензенская область;Приволжский;11 723;11 710;11 660;Прирост
1110;Башмаково;Посёлок городского типа;Пензенская область;Приволжский;Н/Д;Н/Д;10 071;Прирост
1111;Бессоновка;Село;Пензенская область;Приволжский;Н/Д;Н/Д;Н/Д;Прирост
1112;Остров;Город;Псковская область;Северо-Западный;20 629;20 773;20 711;Прирост
1113;Невель;Город;Псковская область;Северо-Западный;15 417;15 252;15 250;Прирост
1114;Опочка;Город;Псковская область;Северо-Западный;10 599;10 488;10 483;Прирост
1115;Печоры;Город;Псковская область;Северо-Западный;10 337;10 205;10 142;Прирост
1116;Донецк;Город;Ростовская область;Южный;49 170;48 979;48 699;Прирост
1117;Аксай;Город;Ростовская область;Южный;43 166;43 558;44 279;Прирост
1118;Белая Калитва;Город;Ростовская область;Южный;42 185;41 734;41 220;Прирост
1119;Красный Сулин;Город;Ростовская область;Южный;39 497;39 212;38 948;Прирост
1120;Миллерово;Город;Ростовская область;Южный;36 141;35 873;35 600;Прирост
1121;Морозовск;Город;Ростовская область;Южный;26 664;26 290;25 830;Прирост
1122;Зерноград;Город;Ростовская область;Южный;25 833;25 117;24 657;Прирост
1123;Семикаракорск;Город;Ростовская область;Южный;22 710;22 496;22 307;Прирост
1124;Зверево;Город;Ростовская область;Южный;20 974;22 121;19 920;Прирост
1125;Пролетарск;Город;Ростовская область;Южный;19 793;19 623;19 504;Прирост
1126;Орловский;Посёлок;Ростовская область;Южный;19 327;19 166;19 012;Прирост
1127;Зимовники;Посёлок;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1128;Константиновск;Город;Ростовская область;Южный;Н/Д;Н/Д;14 000;Прирост
1129;Егорлыкская;Станица;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1130;Матвеев Курган;Город;Ростовская область;Южный;15 489;Н/Д;Н/Д;Прирост
1131;Багаевская;Станица;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1132;Чалтырь;Село;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1133;Кулешовка;Село;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1134;Самарское;Село;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1135;Покровское;Село;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1136;Обливская;Станица;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1137;Персиановский;Посёлок;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1138;Кривянская;Станица;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1139;Каменоломни;Посёлок городского типа;Ростовская область;Южный;10 843;10 716;10 639;Прирост
1140;Песчанокопское;Село;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1141;Гигант;Посёлок;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1142;Усть-Донецкий;Посёлок;Ростовская область;Южный;11 409;11 361;11 310;Прирост
1143;Целина;Посёлок;Ростовская область;Южный;10 334;10 182;10 053;Прирост
1144;Цимлянск;Город;Ростовская область;Южный;14 761;14 622;14 643;Прирост
1145;Чертково;Посёлок;Ростовская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
1146;Касимов;Город;Рязанская область;Центральный;31 897;31 494;30 990;Прирост
1147;Скопин;Город;Рязанская область;Центральный;28 092;27 444;26 805;Прирост
1148;Сасово;Город;Рязанская область;Центральный;27 343;26 871;26 303;Прирост
1149;Ряжск;Город;Рязанская область;Центральный;21 673;21 666;21 701;Прирост
1150;Рыбное;Город;Рязанская область;Центральный;18 791;18 969;19 134;Прирост
1151;Новомичуринск;Город;Рязанская область;Центральный;17 586;17 257;16 997;Убывание
1152;Шилово;Посёлок городского типа;Рязанская область;Центральный;14 917;14 853;14 720;Прирост
1153;Кораблино;Город;Рязанская область;Центральный;11 554;11 390;11 327;Прирост
1154;Михайлов;Город;Рязанская область;Центральный;11 046;10 807;10 539;Прирост
1155;Отрадный;Город;Самарская область;Приволжский;47 569;47 593;47 470;Прирост
1156;Кинель;Город;Самарская область;Приволжский;34 251;34 690;34 940;Прирост
1157;Похвистнево;Город;Самарская область;Приволжский;28 127;28 140;Н/Д;Прирост
1158;Октябрьск;Город;Самарская область;Приволжский;26 909;26 681;26 550;Прирост
1159;Безенчук;Посёлок городского типа;Самарская область;Приволжский;22 507;22 499;22 526;Прирост
1160;Нефтегорск;Город;Самарская область;Приволжский;18 488;18 358;18 242;Прирост
1161;Кинель-Черкассы;Село;Самарская область;Приволжский;Н/Д;Н/Д;Н/Д;Прирост
1162;Суходол;Посёлок городского типа;Самарская область;Приволжский;13 515;13 525;13 532;Прирост
1163;Рощинский;Посёлок городского типа;Самарская область;Приволжский;11 057;11 114;11 103;Прирост
1164;Усть-Кинельский;Посёлок городского типа;Самарская область;Приволжский;11 205;11 525;11 382;Прирост
1165;Алексеевка;Посёлок городского типа;Самарская область;Приволжский;Н/Д;Н/Д;11 115;Прирост
1166;Пугачёв;Город;Саратовская область;Приволжский;41 375;41 356;41 286;Прирост
1167;Ртищево;Город;Саратовская область;Приволжский;40 248;40 043;39 612;Прирост
1168;Приволжский;Посёлок;Саратовская область;Приволжский;34 427;34 239;Н/Д;Прирост
1169;Маркс;Город;Саратовская область;Приволжский;31 874;31 870;31 864;Прирост
1170;Петровск;Город;Саратовская область;Приволжский;30 147;30 037;29 820;Прирост
1171;Аткарск;Город;Саратовская область;Приволжский;25 388;25 481;25 515;Прирост
1172;Красноармейск;Город;Саратовская область;Приволжский;23 736;23 609;Н/Д;Прирост
1173;Ершов;Город;Саратовская область;Приволжский;20 763;20 557;20 290;Прирост
1174;Новоузенск;Город;Саратовская область;Приволжский;16 417;16 331;16 035;Прирост
1175;Калининск;Город;Саратовская область;Приволжский;16 061;15 960;15 869;Прирост
1176;Красный Кут;Город;Саратовская область;Приволжский;14 460;14 619;14 773;Прирост
1177;Хвалынск;Город;Саратовская область;Приволжский;12 985;12 814;12 748;Прирост
1178;Степное;Посёлок городского типа;Саратовская область;Приволжский;12 511;12 413;Н/Д;Прирост
1179;Светлый;Посёлок городского типа;Саратовская область;Приволжский;12 153;12 418;12 540;Прирост
1180;Аркадак;Город;Саратовская область;Приволжский;12 328;12 149;12 088;Прирост
1181;Корсаков;Город;Сахалинская область;Дальневосточный;32 860;32 962;33 056;Прирост
1182;Холмск;Город;Сахалинская область;Дальневосточный;28 979;28 751;28 521;Прирост
1183;Оха;Город;Сахалинская область;Дальневосточный;21 495;21 203;21 081;Прирост
1184;Поронайск;Город;Сахалинская область;Дальневосточный;15 251;15 262;н/д;Прирост
1185;Долинск;Город;Сахалинская область;Дальневосточный;11 814;11 730;11 751;Прирост
1186;Невельск;Город;Сахалинская область;Дальневосточный;10 722;10 604;10 589;Прирост
1187;Лесной;Город;Свердловская область;Уральский;49 408;49 338;н/д;Прирост
1188;Верхняя Салда;Город;Свердловская область;Уральский;44 404;43 887;н/д;Прирост
1189;Качканар;Город;Свердловская область;Уральский;40 260;40 036;н/д;Прирост
1190;Красноуфимск;Город;Свердловская область;Уральский;39 306;39 252;н/д;Прирост
1191;Алапаевск;Город;Свердловская область;Уральский;37 894;37 857;н/д;Прирост
1192;Реж;Город;Свердловская область;Уральский;37 643;37 706;н/д;Прирост
1193;Ирбит;Город;Свердловская область;Уральский;37 859;37 681;37 405;Прирост
1194;Сухой Лог;Город;Свердловская область;Уральский;34 425;34 213;н/д;Прирост
1195;Тавда;Город;Свердловская область;Уральский;34 270;34 074;н/д;Прирост
1196;Артёмовский;Город;Свердловская область;Уральский;31 557;31 167;н/д;Прирост
1197;Богданович;Город;Свердловская область;Уральский;29 659;29 421;н/д;Прирост
1198;Кушва;Город;Свердловская область;Уральский;29 323;29 131;н/д;Прирост
1199;Заречный;Город;Свердловская область;Уральский;27 351;27 619;н/д;Прирост
1200;Карпинск;Город;Свердловская область;Уральский;28 075;27 638;н/д;Прирост
1201;Североуральск;Город;Свердловская область;Уральский;27 560;27 148;н/д;Прирост
1202;Камышлов;Город;Свердловская область;Уральский;26 732;26 573;26 566;Прирост
1203;Невьянск;Город;Свердловская область;Уральский;23 831;23 767;н/д;Прирост
1204;Красноуральск;Город;Свердловская область;Уральский;23 870;23 508;н/д;Прирост
1205;Среднеуральск;Город;Свердловская область;Уральский;21 368;21 982;н/д;Прирост
1206;Сысерть;Город;Свердловская область;Уральский;20 764;20 964;н/д;Прирост
1207;Нижняя Тура;Город;Свердловская область;Уральский;21 136;20 782;н/д;Прирост
1208;Кировград;Город;Свердловская область;Уральский;20 271;20 305;н/д;Прирост
1209;Нижняя Салда;Город;Свердловская область;Уральский;17 297;17 376;н/д;Прирост
1210;Туринск;Город;Свердловская область;Уральский;17 277;17 305;н/д;Прирост
1211;Ивдель;Город;Свердловская область;Уральский;16 579;16 378;н/д;Прирост
1212;Рефтинский;Посёлок городского типа;Свердловская область;Уральский;16 150;16 205;16 197;Прирост
1213;Талица;Город;Свердловская область;Уральский;16 081;16 105;н/д;Прирост
1214;Дегтярск;Город;Свердловская область;Уральский;15 920;15 981;н/д;Прирост
1215;Буланаш;Посёлок городского типа;Свердловская область;Уральский;н/д;н/д;н/д;Прирост
1216;Троицкий;Посёлок;Свердловская область;Уральский;н/д;н/д;н/д;Прирост
1217;Белоярский;Посёлок городского типа;Свердловская область;Уральский;12 085;12 087;н/д;Прирост
1218;Арти;Посёлок городского типа;Свердловская область;Уральский;н/д;12 894;н/д;Прирост
1219;Верхняя Синячиха;Посёлок городского типа;Свердловская область;Уральский;9 771;9 780;н/д;Прирост
1220;Новая Ляля;Город;Свердловская область;Уральский;12 149;12 087;н/д;Прирост
1221;Пышма;Посёлок городского типа;Свердловская область;Уральский;9 764;9 784;н/д;Прирост
1222;Арамиль;Город;Свердловская область;Уральский;14 742;14 781;н/д;Прирост
1223;Верхний Тагил;Город;Свердловская область;Уральский;11 365;11 357;н/д;Прирост
1224;Еланский;Посёлок;Свердловская область;Уральский;н/д;н/д;н/д;Прирост
1225;Ярцево;Город;Смоленская область;Центральный;46 266;46 219;45 559;Прирост
1226;Сафоново;Город;Смоленская область;Центральный;43 845;43 477;43 145;Прирост
1227;Гагарин;Город;Смоленская область;Центральный;30 230;29 916;29 476;Прирост
1228;Десногорск;Город;Смоленская область;Центральный;28 728;28 517;28 293;Прирост
1229;Верхнеднепровский;Посёлок городского типа;Смоленская область;Центральный;12 392;12 242;12 084;Прирост
1230;Дорогобуж;Город;Смоленская область;Центральный;10 242;10 168;10 135;Прирост
1231;Рассказово;Город;Тамбовская область;Центральный;44 928;44 760;44 180;Прирост
1232;Моршанск;Город;Тамбовская область;Центральный;40 029;39 583;39 842;Прирост
1233;Котовск;Город;Тамбовская область;Центральный;31 220;31 136;30 718;Прирост
1234;Уварово;Город;Тамбовская область;Центральный;25 064;24 792;24 547;Прирост
1235;Строитель;Посёлок;Тамбовская область;Центральный;19 344;19 539;19 173;Прирост
1236;Кирсанов;Город;Тамбовская область;Центральный;17 276;17 042;16 877;Прирост
1237;Жердевка;Город;Тамбовская область;Центральный;14 748;14 556;14 460;Прирост
1238;Первомайский;Посёлок городского типа;Тамбовская область;Центральный;12 152;12 024;11 910;Прирост
;;;;;;;;
1239;Вышний Волочёк;Город;Тверская область;Центральный;49 391;48 844;48 177;Прирост
1240;Торжок;Город;Тверская область;Центральный;46 950;46 690;46 312;Прирост
1241;Кимры;Город;Тверская область;Центральный;47 235;46 771;46 101;Прирост
1242;Конаково;Город;Тверская область;Центральный;41 434;40 617;н/д;Прирост
1243;Удомля;Город;Тверская область;Центральный;29 405;28 972;28 864;Прирост
1244;Бежецк;Город;Тверская область;Центральный;23 112;22 697;22 196;Прирост
1245;Бологое;Город;Тверская область;Центральный;22 177;21 845;н/д;Прирост
1246;Нелидово;Город;Тверская область;Центральный;21 020;20 508;19 952;Прирост
1247;Осташков;Город;Тверская область;Центральный;17 109;16 837;16 597;Прирост
1248;Кашин;Город;Тверская область;Центральный;15 178;15 029;14 734;Прирост
1249;Калязин;Город;Тверская область;Центральный;13 394;13 345;13 123;Прирост
1250;Торопец;Город;Тверская область;Центральный;12 290;12 149;12 120;Прирост
1251;Лихославль;Город;Тверская область;Центральный;12 207;12 078;12 025;Прирост
1252;Редкино;Посёлок городского типа;Тверская область;Центральный;н/д;11 455;н/д;Прирост
1253;Озёрный;Посёлок городского типа;Тверская область;Центральный;н/д;н/д;10 661;Прирост
1254;Стрежевой;Город;Томская область;Сибирский;41 553;41 743;42 094;Прирост
1255;Асино;Город;Томская область;Сибирский;24 640;24 615;24 567;Прирост
;;;;;;;;
1256;Колпашево;Город;Томская область;Сибирский;23 073;23 085;23 114;Прирост
1257;Ефремов;Город;Тульская область;Центральный;37 608;36 773;36 181;Прирост
1258;Богородицк;Город;Тульская область;Центральный;31 404;31 363;н/д;Прирост
1259;Кимовск;Город;Тульская область;Центральный;27 107;26 591;26 236;Прирост
1260;Киреевск;Город;Тульская область;Центральный;25 073;24 911;н/д;Прирост
1261;Суворов;Город;Тульская область;Центральный;18 015;17 829;н/д;Прирост
1262;Ясногорск;Город;Тульская область;Центральный;16 120;15 872;15 687;Прирост
1263;Плавск;Город;Тульская область;Центральный;16 028;15 992;15 899;Прирост
1264;Венёв;Город;Тульская область;Центральный;14 244;14 198;14 260;Прирост
1265;Белёв;Город;Тульская область;Центральный;13 434;13 448;13 461;Прирост
1266;Заводоуковск;Город;Тюменская область;Уральский;25 278;25 408;25 728;Прирост
1267;Ялуторовск;Город;Тюменская область;Уральский;38 327;38 838;39 399;Прирост
1268;Голышманово;Посёлок;Тюменская область;Уральский;13 983;14 123;н/д;Прирост
1269;Боровский;Посёлок;Тюменская область;Уральский;н/д;н/д;н/д;Прирост
1270;Винзили;Посёлок;Тюменская область;Уральский;н/д;н/д;н/д;Прирост
1271;Богандинский;Посёлок;Тюменская область;Уральский;10 084;10 348;н/д;Прирост
